name,type,lat,lon,capacity_mw
Unbekannt,Wind,50.17057477,9.307334899,1.5
Unbekannt,Wind,54.86373791,8.89902885,3.6
Unbekannt,Wind,53.98483205,13.16779842,2.0
Unbekannt,Bioenergy,49.19502477,12.49052853,2.15
Unbekannt,Wind,52.8331609,12.37310621,1.5
Unbekannt,Wind,52.98068643,12.26444711,2.0
Unbekannt,Wind,51.08467869,10.74767032,2.0
Unbekannt,Wind,49.81560954,9.699193833,2.0
Unbekannt,Wind,52.11847093,10.90849823,2.3
Unbekannt,Wind,52.81112563,10.10746713,2.0
Unbekannt,Wind,49.56974591,7.68243963,2.0
Unbekannt,Wind,52.81112563,10.10746713,2.0
Unbekannt,Wind,52.81112563,10.10746713,2.0
Unbekannt,Wind,49.95040674,9.650206633,2.0
Unbekannt,Bioenergy,54.36680788,9.166472627,1.74
Unbekannt,Wind,52.81112563,10.10746713,2.0
Unbekannt,Bioenergy,51.26262689,11.47827755,1.581
Unbekannt,Wind,52.70516993,8.893723937,2.0
Unbekannt,Wind,52.70516993,8.893723937,2.0
Unbekannt,Wind,50.01112578,9.839516434,2.0
Unbekannt,Wind,50.23775565,7.199824919,2.0
Unbekannt,Bioenergy,48.36241302,7.763949406,1.781
Unbekannt,Bioenergy,49.31005315,12.08516409,1.25
Unbekannt,Wind,49.56974591,7.68243963,2.0
Unbekannt,Wind,51.34904724,8.784094907,1.5
Unbekannt,Wind,52.75266815,8.771426467,2.0
Unbekannt,Bioenergy,48.1675328,9.45941624,1.58
Unbekannt,Wind,50.23775565,7.199824919,2.0
Unbekannt,Wind,52.00398156,6.914954359,2.0
Unbekannt,Wind,50.23775565,7.199824919,2.0
Unbekannt,Wind,49.56974591,7.68243963,2.0
Unbekannt,Wind,52.11847093,10.90849823,2.3
Unbekannt,Bioenergy,49.34663682,9.806798988,1.137
Unbekannt,Wind,50.23775565,7.199824919,2.0
Unbekannt,Wind,50.78530739,6.765215607,2.0
Unbekannt,Wind,50.78530739,6.765215607,2.0
Unbekannt,Wind,52.98068643,12.26444711,2.0
Unbekannt,Wind,52.98933960000001,9.844029674,2.6
Unbekannt,Wind,52.98933960000001,9.844029674,1.3
Unbekannt,Wind,50.78530739,6.765215607,2.0
Unbekannt,Bioenergy,47.8829682,8.351784426,1.628
Unbekannt,Wind,52.23829342,7.836412652,2.0
Unbekannt,Wind,50.17057477,9.307334899,1.5
Unbekannt,Bioenergy,48.15667917,11.85246996,1.52
Unbekannt,Wind,51.08467869,10.74767032,2.0
Unbekannt,Bioenergy,53.40536029,9.287637088,1.767
Unbekannt,Wind,50.78530739,6.765215607,2.0
Unbekannt,Wind,52.81112563,10.10746713,2.0
Unbekannt,Bioenergy,49.36077415,10.30511901,1.3
Unbekannt,Bioenergy,51.8598973,6.833418195,3.705
Unbekannt,Bioenergy,51.8598973,6.833418195,7.72
Unbekannt,Wind,52.11847093,10.90849823,2.3
Unbekannt,Bioenergy,53.30196088,10.52172983,1.138
Unbekannt,Bioenergy,52.76803938,9.118597719,1.064
Unbekannt,Solar,49.51874394,7.856764785,2.0
Unbekannt,Bioenergy,51.82223497,13.6803111,1.516
Unbekannt,Wind,51.82131063,6.950572885,1.5
Unbekannt,Wind,50.54756376,7.837186753,2.0
Unbekannt,Wind,52.4845333,7.048329161,2.0
Unbekannt,Bioenergy,50.19571786,11.77154015,1.364
Unbekannt,Bioenergy,54.6940834,9.230393291,2.611
Unbekannt,Bioenergy,52.99449337,7.833254611,1.724
Unbekannt,Wind,52.11847093,10.90849823,2.3
Unbekannt,Solar,48.26182237,11.02301732,1.781
Unbekannt,Wind,51.84730747,7.810904161,2.3
Unbekannt,Wind,50.60584277,7.721696105,2.0
Unbekannt,Wind,52.62373405,12.80629984,2.0
Unbekannt,Wind,49.85389598,9.800308884,2.0
Unbekannt,Wind,52.11847093,10.90849823,2.3
Unbekannt,Solar,48.86593497,8.281771261,3.83854
Unbekannt,Bioenergy,52.16521501,10.09658461,1.5
Unbekannt,Wind,52.11847093,10.90849823,2.3
Unbekannt,Wind,52.98429633,11.15768505,1.3
Unbekannt,Wind,53.35338366,10.2143568,2.3
Unbekannt,Wind,50.60584277,7.721696105,2.0
Unbekannt,Wind,53.43922941,8.826961387,2.0
Unbekannt,Wind,53.98483205,13.16779842,2.0
Unbekannt,Wind,52.11847093,10.90849823,2.3
Unbekannt,Bioenergy,50.57595388,8.107693564,20.0
Unbekannt,Wind,52.62373405,12.80629984,2.0
Unbekannt,Wind,48.61879406,9.855844413,2.0
Unbekannt,Wind,53.21883019,8.381964088,2.3
Unbekannt,Bioenergy,53.57789025,7.75665444,1.03
Unbekannt,Bioenergy,52.5465251,10.19245149,1.015
Unbekannt,Wind,52.4845333,7.048329161,2.0
Unbekannt,Wind,51.84730747,7.810904161,2.3
Unbekannt,Wind,53.43922941,8.826961387,2.0
Unbekannt,Wind,52.00856263,10.89058274,2.0
Unbekannt,Wind,50.60584277,7.721696105,2.0
Unbekannt,Wind,48.61879406,9.855844413,2.0
Unbekannt,Wind,52.11847093,10.90849823,2.3
Unbekannt,Wind,52.71601631,14.09891616,2.0
Unbekannt,Bioenergy,49.65911503,10.04785604,1.099
Unbekannt,Wind,53.44587968,13.833535,2.0
Unbekannt,Wind,52.64852376,13.94425082,2.0
Unbekannt,Wind,52.97217884,10.56610982,1.5
Unbekannt,Wind,53.44587968,13.833535,2.0
Unbekannt,Wind,50.17057477,9.307334899,1.5
Unbekannt,Bioenergy,49.60706301,9.344511979,1.262
Unbekannt,Wind,52.90745926,8.567766701,2.3
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Bioenergy,51.41073535,9.109868079,2.357
Unbekannt,Wind,50.58067712,7.74935746,2.0
Unbekannt,Bioenergy,48.50936104,11.17495795,1.894
Unbekannt,Bioenergy,52.57394363,8.992119326,1.25
Unbekannt,Wind,53.21883019,8.381964088,2.3
Unbekannt,Wind,53.43922941,8.826961387,2.0
Unbekannt,Wind,52.55248038,9.152883757,2.0
Unbekannt,Wind,50.60584277,7.721696105,2.0
Unbekannt,Bioenergy,48.10032802,10.163239,1.065
Unbekannt,Wind,52.00856263,10.89058274,2.0
Unbekannt,Wind,53.21883019,8.381964088,2.3
Unbekannt,Wind,53.43922941,8.826961387,2.0
Unbekannt,Wind,51.53229779999999,11.56433684,1.5
Unbekannt,Solar,48.32021921,11.55130967,1.12
Unbekannt,Wind,51.43490246,11.41302667,1.5
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Solar,48.83700991,10.7720596,1.6767
Unbekannt,Wind,52.00856263,10.89058274,2.0
Unbekannt,Wind,53.21883019,8.381964088,2.3
Unbekannt,Wind,52.90745926,8.567766701,2.3
Unbekannt,Wind,51.53229779999999,11.56433684,1.5
Unbekannt,Wind,52.90745926,8.567766701,2.3
Unbekannt,Wind,52.00856263,10.89058274,2.0
Unbekannt,Bioenergy,48.76505085,11.85082279,2.992
Unbekannt,Wind,53.21883019,8.381964088,2.3
Unbekannt,Wind,51.74157844,12.2668249,2.0
Unbekannt,Wind,52.90745926,8.567766701,2.3
Unbekannt,Bioenergy,49.41338168,8.286090038,1.117
Unbekannt,Bioenergy,48.77008733,10.58156413,2.658
Unbekannt,Bioenergy,52.30107048,10.98211926,2.131
Unbekannt,Wind,51.84730747,7.810904161,2.3
Unbekannt,Wind,50.58067712,7.74935746,2.0
Unbekannt,Wind,52.00856263,10.89058274,2.0
Unbekannt,Bioenergy,48.32313324,10.29823562,1.174
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Wind,51.84730747,7.810904161,2.3
Unbekannt,Bioenergy,54.75296737,8.88676865,1.8
Unbekannt,Wind,50.60584277,7.721696105,2.0
Unbekannt,Bioenergy,49.0862346,10.62341783,1.11
Unbekannt,Solar,49.53779708,8.072790877,1.4
Unbekannt,Wind,52.64852376,13.94425082,2.0
Unbekannt,Wasserkraft,51.42604458,11.9875172,1.25
Unbekannt,Bioenergy,54.69151487,9.877268738,1.079
Unbekannt,Wind,51.74157844,12.2668249,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Bioenergy,48.57071678,12.73610043,1.789
Unbekannt,Wind,52.43563693,7.738035939,1.5
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Wind,52.73358985,8.679617532,2.0
Unbekannt,Wind,51.74157844,12.2668249,2.0
Unbekannt,Wind,51.89159966,14.4145334,2.0
Unbekannt,Wind,54.46994771,11.1460773,2.3
Unbekannt,Wind,52.73358985,8.679617532,2.0
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Solar,49.81786774,9.922230256,1.05273
Unbekannt,Wind,51.74157844,12.2668249,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,52.43563693,7.738035939,1.5
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Bioenergy,52.93665267,8.23501927,1.17
Unbekannt,Bioenergy,52.23301203,13.90438522,2.924
Unbekannt,Solar,54.86109770000001,8.650578816,2.0017
Unbekannt,Wind,52.43563693,7.738035939,1.5
Unbekannt,Wind,52.73358985,8.679617532,2.0
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Wind,51.74157844,12.2668249,2.0
Unbekannt,Wind,51.84730747,7.810904161,2.3
Unbekannt,Wind,52.43563693,7.738035939,1.5
Unbekannt,Wind,49.71270522,6.826569773,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Bioenergy,50.27806924,10.48178014,1.514
Unbekannt,Wind,54.46994771,11.1460773,2.3
Unbekannt,Wind,51.5121139,6.299638126,1.5
Unbekannt,Wind,50.70306969,7.81055511,2.0
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Wind,50.87108325,6.174475148,2.0
Unbekannt,Bioenergy,49.35708172,10.62573405,1.25
Unbekannt,Wind,52.43563693,7.738035939,1.5
Unbekannt,Bioenergy,49.56781724,10.33741229,2.02
Unbekannt,Wind,49.71270522,6.826569773,2.0
Unbekannt,Wind,52.43563693,7.738035939,1.5
Unbekannt,Wind,49.22872034,7.543057763,2.0
Unbekannt,Wind,52.73358985,8.679617532,2.0
Unbekannt,Wind,51.74157844,12.2668249,2.0
Unbekannt,Wind,50.54756376,7.837186753,2.0
Unbekannt,Wind,51.09715464,11.09552299,2.0
Unbekannt,Wind,51.57871541,12.27211223,2.0
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Bioenergy,47.88914887,11.93443538,1.65
Unbekannt,Bioenergy,49.95040674,9.650206633,1.702
Unbekannt,Bioenergy,49.95040674,9.650206633,1.703
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,53.61429864,7.289460051,2.0
Unbekannt,Wind,52.19626893,11.96447152,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,50.79210867,10.03897077,2.0
Unbekannt,Bioenergy,53.03141905,10.41149417,2.075
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,53.61429864,7.289460051,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,49.71270522,6.826569773,2.0
Unbekannt,Wind,52.71601631,14.09891616,2.0
Unbekannt,Bioenergy,53.19941042,11.38287248,1.45
Unbekannt,Wind,52.73358985,8.679617532,2.0
Unbekannt,Wind,53.08174052,11.84793558,2.0
Unbekannt,Wind,51.8598973,6.833418195,1.6
Unbekannt,Wind,51.12788136,14.22142666,2.0
Unbekannt,Wind,53.58163982,7.178101026,2.0
Unbekannt,Wind,51.12788136,14.22142666,2.0
Unbekannt,Wind,54.46994771,11.1460773,2.3
Unbekannt,Bioenergy,48.20508529,12.55025699,1.54
Unbekannt,Bioenergy,53.6539958,7.930133065,2.0
Unbekannt,Bioenergy,54.67627093,9.952686169,1.217
Unbekannt,Wind,54.46994771,11.1460773,2.3
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,49.71270522,6.826569773,2.0
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,50.54756376,7.837186753,2.0
Unbekannt,Wind,52.19626893,11.96447152,2.0
Unbekannt,Bioenergy,48.26658716,9.382925542,1.666
Unbekannt,Wind,52.19626893,11.96447152,2.0
Unbekannt,Wind,51.74157844,12.2668249,2.0
Unbekannt,Wind,51.78148792,14.44516942,2.0
Unbekannt,Wind,53.08174052,11.84793558,2.0
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Bioenergy,53.27913727,9.321984164,1.401
Unbekannt,Wind,53.59123466,8.563774282,2.3
Unbekannt,Wind,49.57593054,10.58452056,2.0
Unbekannt,Wind,53.58163982,7.178101026,2.0
Unbekannt,Wind,51.09715464,11.09552299,2.0
Unbekannt,Wind,52.19626893,11.96447152,2.0
Unbekannt,Solar,48.22507814,11.0710532,2.191618
Unbekannt,Wind,51.61598127,12.12468141,2.0
Unbekannt,Wind,49.15974106,9.922728779,1.5
Unbekannt,Wind,49.71270522,6.826569773,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Bioenergy,48.63965892,12.82437965,2.204
Unbekannt,Bioenergy,52.59349839999999,10.36205876,1.45
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,51.09715464,11.09552299,2.0
Unbekannt,Wind,51.78148792,14.44516942,2.0
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,52.19626893,11.96447152,2.0
Unbekannt,Wind,51.21871837,12.74039911,2.0
Unbekannt,Wind,51.57871541,12.27211223,2.0
Unbekannt,Wind,54.59878756,8.979129251,2.05
Unbekannt,Wind,51.09715464,11.09552299,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,51.08467869,10.74767032,2.0
Unbekannt,Bioenergy,53.51547120000001,7.515978204,1.076
Unbekannt,Wind,49.82559527,8.261601181,2.4
Unbekannt,Bioenergy,48.74023155,12.74443447,1.41
Unbekannt,Wind,52.19626893,11.96447152,2.0
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Bioenergy,48.45053798,13.0730923,1.154
Unbekannt,Bioenergy,48.63965892,12.82437965,1.1
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,51.44105513,10.72961866,2.0
Unbekannt,Wind,51.20766959,13.28849209,2.0
Unbekannt,Wind,49.45427341,9.763207643,2.0
Unbekannt,Wind,51.20766959,13.28849209,2.0
Unbekannt,Wind,51.08858605,14.66618951,2.0
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,49.96218531,9.745776081,8.0
Unbekannt,Wind,50.54756376,7.837186753,2.0
Unbekannt,Wind,52.00856263,10.89058274,6.0
Unbekannt,Wind,53.29192798,9.713982604,2.0
Unbekannt,Wind,49.71270522,6.826569773,2.0
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Bioenergy,52.40294472,9.039402535,1.64
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Bioenergy,52.202164,9.442454171,1.174
Unbekannt,Wind,49.8079331,7.264606259,1.5
Unbekannt,Bioenergy,54.17235616,9.665382503,2.31
Unbekannt,Wind,51.47752424,8.995021615,2.0
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,52.99104396,10.77112817,1.5
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Bioenergy,49.55032334,8.662231946,1.19
Unbekannt,Bioenergy,52.51373434,10.81642118,1.948
Unbekannt,Bioenergy,53.40536029,9.287637088,1.257
Unbekannt,Bioenergy,49.5258169,10.40697222,2.301
Unbekannt,Wind,50.35176744,6.420458541,2.0
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,50.73012995,12.52597122,2.0
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,52.99104396,10.77112817,1.5
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,50.25657446,7.075623034,2.3
Unbekannt,Wind,50.25657446,7.075623034,2.3
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,52.87758851,10.57386042,1.5
Unbekannt,Wind,50.11590007,7.571435523,2.3
Unbekannt,Wind,50.11590007,7.571435523,2.0
Unbekannt,Bioenergy,53.23084028,9.093748606,1.651
Unbekannt,Bioenergy,53.23084028,9.093748606,1.401
Unbekannt,Bioenergy,51.26712227,8.840729005,1.262
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Bioenergy,49.45935065,10.9920858,1.999
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,54.04638735,12.91217607,2.3
Unbekannt,Bioenergy,54.73974329,9.899288414,1.266
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Bioenergy,52.92544965,10.31497416,1.814
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Bioenergy,48.63965892,12.82437965,1.59
Unbekannt,Wind,50.70744767,7.977328845,2.3
Unbekannt,Bioenergy,48.18807503,11.11449042,1.09
Unbekannt,Bioenergy,49.53355194,9.171867617,1.25
Unbekannt,Wind,49.84052103,9.887398013,2.0
Unbekannt,Wind,54.04638735,12.91217607,2.3
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,54.29390536,8.984056987,2.0
Unbekannt,Wind,49.94924639,8.262945755,2.0
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Bioenergy,51.91727553,7.739030684,1.18
Unbekannt,Bioenergy,52.79400428,14.0492083,1.026
Unbekannt,Wind,54.04638735,12.91217607,2.3
Unbekannt,Wind,50.27406609,6.542369466,1.5
Unbekannt,Wind,52.99104396,10.77112817,1.5
Unbekannt,Bioenergy,53.05434613,8.155654366,1.729
Unbekannt,Bioenergy,50.10010159,8.150515472,1.166
Unbekannt,Wind,50.70744767,7.977328845,2.3
Unbekannt,Wind,52.67630444,11.34605452,2.0
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,53.44587968,13.833535,2.3
Unbekannt,Wind,48.62114837,8.514176301,2.0
Unbekannt,Wind,50.11590007,7.571435523,2.0
Unbekannt,Solar,48.82953604,12.60365277,1.38915
Unbekannt,Wind,48.15368179999999,8.180951021,4.0
Unbekannt,Bioenergy,52.99449337,7.833254611,1.427
Unbekannt,Wind,52.29105722,11.63644614,2.0
Unbekannt,Wind,48.62114837,8.514176301,2.0
Unbekannt,Wind,50.70744767,7.977328845,2.3
Unbekannt,Bioenergy,50.8269072,6.044111316,1.169
Unbekannt,Wind,48.62114837,8.514176301,2.0
Unbekannt,Wind,52.50850395,14.13910109,2.0
Unbekannt,Wind,48.94447129,10.22572893,2.0
Unbekannt,Bioenergy,52.06448679,9.606785649,1.18
Unbekannt,Wind,51.11935882,7.887354509,1.6
Unbekannt,Wind,52.27608920000001,13.54404496,2.0
Unbekannt,Bioenergy,54.17723241,10.97557686,1.099
Unbekannt,Bioenergy,52.23952658,7.494648712,1.4
Unbekannt,Bioenergy,48.82771248,10.52270423,2.128
Unbekannt,Wind,48.62114837,8.514176301,2.0
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Solar,48.34928226,10.28948176,1.748
Unbekannt,Wind,52.87758851,10.57386042,1.5
Unbekannt,Wind,52.15077829,8.049490807,1.5
Unbekannt,Bioenergy,50.90148454,11.98040742,4.237
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Wind,50.27406609,6.542369466,2.3
Unbekannt,Bioenergy,49.52742356,10.47602712,1.485
Unbekannt,Bioenergy,53.26626291,7.913573235,1.151
Unbekannt,Wind,48.94447129,10.22572893,2.0
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,53.44587968,13.833535,2.3
Unbekannt,Bioenergy,48.65604347,12.71444648,1.129
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,48.94447129,10.22572893,2.0
Unbekannt,Wind,49.94924639,8.262945755,2.0
Unbekannt,Wind,53.44587968,13.833535,2.3
Unbekannt,Wind,50.11590007,7.571435523,2.3
Unbekannt,Bioenergy,52.70354086,8.544698097,1.026
Unbekannt,Wind,54.04638735,12.91217607,2.3
Unbekannt,Wind,48.03115763,8.04699019,2.0
Unbekannt,Wind,48.69382277,11.03230409,1.25
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Bioenergy,54.6940834,9.230393291,1.296
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Bioenergy,52.18396012,10.57420931,1.327
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,51.53573552,13.38916951,2.0
Unbekannt,Bioenergy,53.84025813,9.94458116,1.85
Unbekannt,Wind,52.15077829,8.049490807,2.3
Unbekannt,Wind,49.45168224,10.15399684,2.0
Unbekannt,Wind,50.02405142,6.475567216,1.5
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Bioenergy,48.6552182,13.0648801,1.137
Unbekannt,Wind,53.44587968,13.833535,1.5
Unbekannt,Wind,50.11590007,7.571435523,2.3
Unbekannt,Wind,53.21586105,7.26229246,2.3
Unbekannt,Wind,52.15077829,8.049490807,2.3
Unbekannt,Wind,50.70744767,7.977328845,2.3
Unbekannt,Bioenergy,52.16137222,9.809842082,1.17
Unbekannt,Wind,54.04638735,12.91217607,2.3
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Bioenergy,48.27946417,10.47819404,1.486
Unbekannt,Bioenergy,50.70995391,10.23560476,1.886
Unbekannt,Wind,50.35176744,6.420458541,1.5
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Bioenergy,52.23952658,7.494648712,2.128
Unbekannt,Wind,52.14095268,8.847489949,1.5
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Bioenergy,49.37663715,10.39035434,1.16
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Wind,53.21586105,7.26229246,2.3
Unbekannt,Bioenergy,52.73278617,8.143386134,1.06
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Wind,53.6539958,7.930133065,2.0
Unbekannt,Wind,48.41546051,8.295185243,6.0
Unbekannt,Bioenergy,51.52244545,14.02285611,3.072
Unbekannt,Wind,49.20906016,10.18094044,2.0
Unbekannt,Wind,52.0590127,7.365021744,2.0
Unbekannt,Wind,52.73780885,8.839032728,2.0
Unbekannt,Wind,52.78817127,11.6656976,2.0
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Bioenergy,51.02000099,11.81572007,5.36
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Wind,53.21586105,7.26229246,2.3
Unbekannt,Wind,53.44587968,13.833535,2.3
Unbekannt,Wind,52.0590127,7.365021744,2.0
Unbekannt,Wind,51.73164949,8.238177915,2.0
Unbekannt,Bioenergy,48.26340298,9.902679438,1.542
Unbekannt,Wind,53.44587968,13.833535,2.3
Unbekannt,Wind,50.70744767,7.977328845,2.3
Unbekannt,Wind,51.37619991,13.40696427,2.0
Unbekannt,Bioenergy,49.43287441,11.61195708,1.21
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,53.35876794,9.754764772,2.0
Unbekannt,Wind,52.75266815,8.771426467,2.0
Unbekannt,Wind,51.53573552,13.38916951,2.0
Unbekannt,Wind,51.05175964,14.83198189,2.0
Unbekannt,Bioenergy,50.6023084,6.336727174,1.25
Unbekannt,Wind,50.35176744,6.420458541,1.5
Unbekannt,Bioenergy,52.00635853,9.690596221,1.33
Unbekannt,Wind,54.75296737,8.88676865,3.6
Unbekannt,Wind,51.73164949,8.238177915,2.0
Unbekannt,Wind,54.31855789,10.89813821,2.3
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Bioenergy,53.32952378,9.864367434,1.56
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Bioenergy,51.28687618,12.70354411,1.102
Unbekannt,Bioenergy,51.09715464,11.09552299,1.9
Unbekannt,Wind,52.29237927,14.51588628,2.0
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Bioenergy,54.76765126,8.769788256,1.07
Unbekannt,Bioenergy,52.42095396,12.77126814,1.751
Unbekannt,Wind,53.28528215,13.92949647,1.5
Unbekannt,Bioenergy,51.05049626,12.57838891,1.692
Unbekannt,Wind,53.21586105,7.26229246,2.3
Unbekannt,Wind,50.11590007,7.571435523,2.3
Unbekannt,Wind,53.44587968,13.833535,2.3
Unbekannt,Wind,51.53573552,13.38916951,2.0
Unbekannt,Bioenergy,52.96410568,8.429877403,1.504
Unbekannt,Wind,51.73164949,8.238177915,1.5
Unbekannt,Wind,52.79400428,14.0492083,2.0
Unbekannt,Bioenergy,48.02042067,12.57873944,1.255
Unbekannt,Wind,51.79046413,14.07492106,2.5
Unbekannt,Wind,52.07451165,12.87613257,1.5
Unbekannt,Bioenergy,52.46037933,10.81265845,2.0
Unbekannt,Bioenergy,49.5228437,10.20617825,1.46
Unbekannt,Wind,52.27608920000001,13.54404496,2.0
Unbekannt,Wind,52.90048782,12.46450891,2.0
Unbekannt,Wind,53.69408744,9.137192633,2.0
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Wind,53.44422204,7.093025408,2.0
Unbekannt,Bioenergy,51.82299847,8.439632297,1.067
Unbekannt,Wind,53.44587968,13.833535,2.3
Unbekannt,Bioenergy,48.17290044,7.707394262,1.784
Unbekannt,Bioenergy,49.16697096,12.59531586,1.09
Unbekannt,Bioenergy,50.24372848,8.894171745,1.052
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,48.43834561,9.87275029,1.5
Unbekannt,Solar,50.43789017,7.817796823,1.01199
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Bioenergy,49.26361839,12.81710478,1.1
Unbekannt,Wind,51.79046413,14.07492106,2.0
Unbekannt,Wind,51.79046413,14.07492106,2.0
Unbekannt,Wind,51.97210749,14.09737556,1.5
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Wind,51.94771696,11.46833723,2.0
Unbekannt,Wind,51.16574602,10.96770797,2.0
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Wind,54.09265993,12.66475434,2.0
Unbekannt,Bioenergy,48.57457845,12.64212448,1.4
Unbekannt,Wind,54.75296737,8.88676865,3.6
Unbekannt,Wind,53.44422204,7.093025408,2.0
Unbekannt,Bioenergy,48.397326,12.62087439,1.7
Unbekannt,Bioenergy,52.54872654,7.292618693,1.262
Unbekannt,Wind,51.53573552,13.38916951,2.0
Unbekannt,Wind,53.21586105,7.26229246,2.3
Unbekannt,Bioenergy,52.35215314,11.43377112,1.174
Unbekannt,Wind,51.97210749,14.09737556,1.5
Unbekannt,Wind,53.55350652,11.8965773,2.0
Unbekannt,Wind,54.09265993,12.66475434,2.0
Unbekannt,Bioenergy,48.54250048,10.64765565,1.05
Unbekannt,Wind,52.23231882,11.27810467,2.0
Unbekannt,Wind,51.79046413,14.07492106,2.0
Unbekannt,Wind,51.53573552,13.38916951,2.0
